enrollee_id,target
26816,0.5729829681951537
10071,0.36186131364247676
14710,0.39866533685239386
15111,0.42488661045272336
6487,0.6542059933228803
839,0.561828977135631
14595,0.6439713803734369
23338,0.6668944813259858
793,0.34412092693135843
7619,0.3812281077809748
5086,0.24701992669290626
26231,0.3551650935195581
15727,0.3260592209687181
30631,0.3863814405755524
28466,0.41572885981786606
14801,0.3237903383752564
10950,0.3816385105140813
22709,0.33758399246282395
22876,0.36659496430468264
2343,0.44987408401024653
24009,0.6219099171142155
33140,0.5315087825519248
29717,0.41589586268186174
27130,0.4592929070380601
23368,0.5816834935115546
12526,0.34447440697019405
25760,0.6307211106147872
206,0.3749537911296045
6237,0.3288728109577471
29192,0.5391458760226151
8922,0.5617695834883039
19322,0.5771456956152947
23059,0.3491832558211314
10925,0.41767291993123534
7902,0.34381779015522484
23776,0.36252664940582113
8019,0.5711795499177849
24822,0.5346351727011862
21213,0.3213595218330826
6661,0.3978290436795408
20119,0.4775931850792956
4544,0.33985070620075997
19490,0.6593709622789139
14176,0.7489148404839383
18931,0.5472439711983437
22804,0.6038481190721742
14116,0.36297810353325166
260,0.5624888678751517
14057,0.4161467335316005
15512,0.5222558886177342
25751,0.3794967457220072
10837,0.3272871813433618
18591,0.3599959209651276
20682,0.3830117905944725
9041,0.40393193633461083
21208,0.5423177965460019
19564,0.3819376845712146
9228,0.5289861965921312
20175,0.5401795089156193
25702,0.35786533043240254
31835,0.7732485548928094
1546,0.4085446052810625
24412,0.6053079463545908
26171,0.31333455112398484
28167,0.34446408602798595
5291,0.33432703268703123
3101,0.37648436585131373
19558,0.4014420309333514
23605,0.3454857888988183
13407,0.3488530842864928
6239,0.3307249974756796
5612,0.5208580965099003
4471,0.40085693819554424
27496,0.3257449077102975
17138,0.6716495450828786
1624,0.3186851286577115
6916,0.37211676549879613
15057,0.3355783196225872
10203,0.643897482300466
2250,0.5054741838703934
20360,0.575825518214157
11057,0.3401722883693846
25313,0.3854034844302461
10932,0.39537035963436507
9493,0.36605039763225855
21771,0.3438333694331955
14028,0.31503795982524463
9204,0.40270952193216264
4185,0.338657339603712
25606,0.5282999313934862
16076,0.462451715460079
23791,0.5326914804598656
13760,0.5689816826138622
1960,0.45748222143399186
26095,0.36412623532345445
33117,0.3265269721402432
6386,0.5747997841298065
2453,0.4595691758536212
24851,0.33403043584874753
12998,0.39295133260785126
30429,0.3570253685749336
807,0.35665548830773863
6743,0.40925621763912917
19514,0.6133661653531286
14829,0.797394509545779
14480,0.36770315574914425
3943,0.6836071818562842
1983,0.6235124564857716
28766,0.3794077229814603
6591,0.3421523087902173
15963,0.5492909761414216
19921,0.444266905390793
3395,0.5803370490351303
902,0.46004983568998903
3553,0.3432766201318324
5283,0.3931092417307578
28842,0.5807134356139901
603,0.3669621645933784
4671,0.7546353693957836
16661,0.2959201319628282
24803,0.44599125114004157
17449,0.3314438884995643
23709,0.3228650554680398
7123,0.5623096760770069
12569,0.37226197752809664
21568,0.38050255407580236
24889,0.4204797051647213
13958,0.365569688148458
5663,0.4164997068693402
31319,0.3803878441501635
32844,0.34338112277933935
15909,0.42679270020425636
1447,0.35567906984322917
17578,0.5201490327191648
21302,0.4104554074050482
26283,0.3838570060419597
32418,0.4058805166856896
1168,0.39955679539053524
15284,0.38638941301264884
19018,0.5874630856231073
32809,0.655537466911664
17198,0.4658553724207187
13139,0.5728011606615611
6741,0.39738915000282554
21445,0.7120934164855333
16987,0.3341667900275595
28244,0.3737699032666269
42,0.39448364958047677
11860,0.3434824178359633
14782,0.3864883317430309
16619,0.5353170931903808
17597,0.3755174262214305
7459,0.40482462624602095
2765,0.3586357193313782
23977,0.5360027221670088
26743,0.38466955236411204
13704,0.47170867093118574
17856,0.4595989442197906
6767,0.47544683121095616
4551,0.3939195996873872
5578,0.3279186711488482
31405,0.5908304852719897
21113,0.7455241500968638
32067,0.6393376431249563
4253,0.34579098893768934
13087,0.4148548383101951
32759,0.5619030138367012
6368,0.35377680788918997
28849,0.33920515800961615
32590,0.7093041443655035
23442,0.5585360425647017
10149,0.31775071636824953
11792,0.36697970205785735
10201,0.319173663523341
31963,0.39019570935590675
10139,0.4707014674561813
19046,0.4548712763862117
22109,0.6887389887364783
3207,0.3862789368638725
19203,0.37275449131823174
14733,0.3233084211342046
2606,0.5919234090395398
24469,0.6471804390803025
22081,0.3944419048806681
32432,0.37135216370255697
5456,0.3780939403825068
27127,0.3738311765449689
16724,0.43229586075653137
3110,0.37547997979071834
19065,0.34876629223695493
21138,0.3675703191338679
10816,0.32641719875025577
7046,0.4073216718283881
7567,0.3477952943849371
12954,0.3252209957103618
14223,0.5394017961753307
10034,0.32951743049731663
28269,0.35573480360904564
32547,0.39072656717350274
18948,0.7199807823601905
28353,0.5475968882424735
17253,0.39089835766561865
7172,0.5643919205512402
23477,0.34074014736237535
30844,0.45874747366276886
20713,0.669098265192966
2390,0.3530805344995814
22464,0.6043466438009865
18588,0.5253820418783748
2166,0.4421260083985644
32474,0.3524216029018512
8923,0.3479149237472369
9252,0.7713771501988502
32016,0.32015518593880254
32744,0.4049491316467411
4756,0.3705704277892622
6383,0.6004450176129875
30426,0.7225808245198493
10086,0.47018290436104015
6258,0.3755629778926227
4646,0.6415935520055309
11051,0.3478804505506738
1652,0.6296786817454232
20963,0.6552186299606938
12820,0.36839599564729714
8413,0.5288648659829083
23866,0.4000673544420964
9072,0.36964940792007644
8103,0.41558350102093905
16084,0.5420412491260326
7592,0.6220651352136461
5563,0.4453820961752595
30820,0.6612030721736167
12723,0.33363021065841364
31820,0.6716547346918931
25244,0.5683127460481421
13148,0.3358442326141593
4845,0.5812867319782561
26409,0.6437220536987942
158,0.7329910593805431
32041,0.7339910844523745
6600,0.3738824315943716
27930,0.41549140887403246
20867,0.4113868240837335
4429,0.4457559543091145
19340,0.5220713253294171
15522,0.35762896346397643
29954,0.6047823213776385
9377,0.32186606058815487
2812,0.38571425961061623
21714,0.37046530793753785
12010,0.5105623704359384
618,0.5791948889366844
18418,0.38051449718521413
20058,0.40301943998493295
9545,0.32542640101864134
17361,0.3182822863972045
33024,0.33420465891937723
31154,0.4156606782492698
26258,0.6922733327793211
23460,0.6044549346586112
30985,0.782445152275808
28872,0.37865026621540526
19324,0.3392912074355171
3282,0.37493829056493067
28158,0.39381331446166756
26943,0.3336449009443283
23816,0.5198426860075974
6929,0.36680817330204457
30746,0.4991886731500689
28487,0.41787655618088587
29963,0.5210977309959505
17181,0.43987104684650047
1541,0.48001788705226733
7220,0.3917468703607541
27396,0.30378197190621326
26469,0.3360561834825066
14220,0.38801571756488784
6150,0.5658128993598056
4737,0.48061021002680965
13032,0.449601887625878
10334,0.39142448170148736
17450,0.7244158429890453
26807,0.39959901203641923
24578,0.6998833590886315
29158,0.38861625708679093
12916,0.5682437232510418
18490,0.3742950078641451
12734,0.49667281496532795
21988,0.4405242894916148
20638,0.7419388777188021
30320,0.614802084030434
9617,0.320353903204046
7171,0.5068983989964087
23542,0.4009292759757739
23588,0.6553619807876622
16785,0.4500277943799502
18534,0.38688125783544336
4407,0.7131336267598459
6375,0.3230793141291326
8740,0.3686545716281953
8444,0.39079867734339685
26369,0.6427163056962253
11358,0.3742100613104063
14671,0.3751462981044912
24082,0.6975431161896695
4850,0.45126931230589246
23986,0.7417041467638645
16237,0.6790690633390868
20355,0.6378878017408175
2298,0.4218179581997191
5639,0.3468167622728632
11520,0.3947527074122275
17545,0.4327650886565131
11974,0.5421915402910527
31876,0.36253185518267
1839,0.3760992790303078
2592,0.3281367841702394
20428,0.6921278221193665
32316,0.3249233304054475
1800,0.559395824270526
23928,0.4975484587010892
1204,0.49652269508849894
26470,0.3918142661629431
31895,0.6307892643254797
7444,0.6579576074892429
20545,0.3728662233316663
8289,0.38985547036309165
20851,0.39579466102134203
27338,0.697247863246637
29539,0.34784324245622184
38,0.34792945003740167
32860,0.4772862566379361
29931,0.3281081803447726
5977,0.40484951071668307
19557,0.4446231492211514
26883,0.337897578543221
25551,0.357576414612198
25859,0.5557630471049811
17576,0.38801826064247097
26980,0.3764581743171622
3583,0.3490201092489875
25146,0.5399322959148944
5361,0.4993365341848024
1989,0.518743539390525
7692,0.5368201846424187
19992,0.4330514372600332
18074,0.4100658044089668
4641,0.4137588939084137
10143,0.3427704248357494
4208,0.5384261265804192
623,0.3763270416680123
13738,0.32454698386926134
10877,0.31782748948134304
25816,0.537927858662103
12199,0.4165611396262034
1006,0.6601037553124135
30593,0.6496533381705358
1197,0.5487362347473542
15304,0.3518955984993563
5345,0.32586775195061385
9198,0.4056208905449077
22510,0.61547963365759
24791,0.3372990487505248
32943,0.35674324046632183
27348,0.3598659987285512
7401,0.4256654940925528
18004,0.49444932846042944
26893,0.3113387746510269
20279,0.3995905493602674
18610,0.3412975126433626
27495,0.31451995680873235
27067,0.7720534701151383
12293,0.39636776506251575
20088,0.42223182890140837
22020,0.6649479425704008
27634,0.572762331866192
30565,0.4978326877481686
6805,0.41648994162075914
20722,0.4021282285371412
6041,0.34117474476347737
3270,0.466364285113933
25703,0.4902377008111955
17603,0.38647509508783084
25390,0.588677122984503
15397,0.3707405772021035
4561,0.5329593689893355
5177,0.5924894518738948
24847,0.7396903877541378
1310,0.35900873593621924
28422,0.3647546990225756
10389,0.39141612906060447
27294,0.31185848214034356
33322,0.37060813434571993
22179,0.7211946882105651
7947,0.5358017182283352
25122,0.534262999926958
11767,0.5834788527369268
192,0.41566856499861304
11896,0.5966388731652188
14666,0.7651418627094924
17171,0.3323633907781032
677,0.385848260767247
3305,0.3637221820290687
13566,0.6297719799367625
17219,0.6785828874447161
26865,0.5147729247944587
14067,0.3901040634599086
2023,0.6424339069142043
14852,0.3659329052610638
11559,0.5807338645638757
17563,0.3319999933541513
13057,0.45841135851648473
7284,0.40182841530311897
14155,0.4232953898966677
8660,0.37401618948480575
29077,0.5286543852983561
18612,0.4065970979349579
22707,0.3528361671856548
5048,0.537946150060641
18987,0.40620683653284395
4248,0.4171245302348404
30148,0.4107044812714499
5234,0.7000225140025234
14397,0.429780976734898
27754,0.3732096919693286
24401,0.3487048742891814
30529,0.30971679694789217
18156,0.37320748766049283
2657,0.35593697152606196
24550,0.35169699519492675
7223,0.5310680031749211
11451,0.38613654599496594
24287,0.6441032893833716
13578,0.4203417069814363
22628,0.5358559028973711
14362,0.5663124148058019
21901,0.5899898367932965
8823,0.4265643847146332
1514,0.5021471588572795
30104,0.4841332952548261
8300,0.5340514616810788
23793,0.3425770746277716
6759,0.3527358229097375
25671,0.3244393263040753
26722,0.7421918682958231
28592,0.44315104388198845
4861,0.49624643746051766
14280,0.32893664247996485
17551,0.3528801887731937
8459,0.3952122412392044
483,0.35023422809397703
28734,0.3682561365335932
13301,0.37171623866477954
24176,0.3472091416468521
9716,0.4206139683769944
19952,0.3633884571878231
29892,0.38653009412507555
13660,0.3338741881616485
22732,0.3923714925094347
15823,0.565224452539162
26399,0.6806009558093906
7652,0.6547427377803778
15488,0.32550968256687585
22426,0.3141195147708498
5025,0.49906986678986387
18036,0.3960861847995273
10342,0.5647150461557003
19501,0.5146753081736892
29194,0.3488137074229869
26297,0.6848604369327467
18046,0.3903919846773267
17007,0.4090126173840311
10508,0.35747536962917426
2320,0.5268943764398255
32359,0.36279760757127744
5033,0.4092692368015376
6077,0.35466958418623595
30067,0.44987843122450993
2898,0.32347344906067377
32772,0.6381506770200568
26956,0.3727491618267079
11735,0.36065508668128393
22228,0.5911782919047402
15907,0.32423854915686795
17019,0.37785440224199457
11136,0.3549472977800594
16605,0.34903429149918536
10802,0.32902881059018335
4521,0.5504282836867845
3254,0.3934441102830575
10573,0.32736905470516986
19133,0.333165578436576
406,0.43397431103451045
11300,0.3161223772039806
4071,0.38564117071756376
5230,0.4174369927651121
6861,0.5485072221860333
2404,0.6756685105180524
22691,0.34897893329118945
19458,0.6041365380858806
24693,0.37383337383920007
27243,0.5607578186080708
32379,0.41676842196734754
29768,0.33502153626177716
32456,0.39243645162736496
23046,0.5519388423856428
22031,0.22933223004581021
11793,0.41853964293822954
29254,0.3408835775121636
26894,0.35245952532117253
1730,0.6632136347893011
4300,0.3796776973780508
26821,0.45585853712629054
24554,0.36130633006627616
30286,0.3463838364421088
1136,0.29670402056121614
20825,0.5291474906847099
17618,0.5267048568190876
10277,0.3415449763319223
27215,0.42629047327008635
7653,0.556723838923346
29212,0.3729135499893126
21214,0.37339730343748356
12592,0.36176969869928555
9388,0.3830691332926099
23331,0.4116298780521148
28797,0.359641747765848
29983,0.39850864895879046
20039,0.6089676384440701
29579,0.3567801892769042
13247,0.6929302192691642
24648,0.462009394732498
21653,0.34647911242478835
15168,0.3528776833549431
4790,0.5339087990678659
965,0.3843936569185188
22792,0.3745415610753676
21658,0.6418272013062939
31419,0.3139573970256369
31476,0.38065912429037274
4026,0.35401359079800665
21859,0.3234584335931059
10612,0.6378713137653154
13171,0.36041383795456533
12298,0.32400003319302795
6710,0.3938414855267901
15876,0.3400617898638668
9639,0.33566068349271794
23957,0.3555268286853886
32083,0.31915672713113596
446,0.5211480711090566
771,0.3232120966905634
7486,0.42148434851461875
7575,0.42888991074434624
11626,0.36391055126510413
32670,0.43439882885860104
26784,0.33280181325170033
20217,0.34760547797291075
17154,0.36691347657947837
56,0.5279427343964039
14018,0.5135396744580832
25326,0.4350119926607981
31418,0.33855279952369677
16205,0.3777328817959832
5625,0.5348592729585726
20783,0.5319910116250369
19610,0.428457665568448
18703,0.4154590390172393
1003,0.2962246956316352
31455,0.658809741721191
7820,0.35398860067825233
8598,0.6184258182568043
1377,0.33948004712133434
13475,0.3225895087612586
19093,0.3179012596120355
1256,0.3244572026090608
19271,0.40085480421905206
9799,0.39534851134023363
22679,0.33151140287930414
26828,0.3822246385695933
30479,0.37979611309756267
5235,0.541311576948679
7114,0.4342414805620344
20418,0.4067629699362344
21618,0.3367197794506775
9908,0.33457837983840416
1823,0.6596975099507738
30842,0.5774219023742821
12728,0.39893999971860394
1821,0.3104198619356946
15155,0.32340681879712496
18812,0.5428710659268996
22380,0.3801291462833335
8686,0.33589238486298945
24043,0.6625959528097982
19944,0.33647142476453495
26763,0.3722824008938669
30167,0.48581938732403784
3844,0.5605664247210415
33255,0.7838922452285986
14184,0.3394401694461554
18414,0.3668837450422079
3603,0.5513340207331698
26599,0.3878979681694978
23387,0.4530341019272263
11064,0.5702306535121061
17356,0.3848047919579483
377,0.34047155529504614
504,0.38654076129447545
13895,0.43219222343194547
16266,0.4838760552458413
10557,0.553525617162193
27746,0.3529166383654456
21322,0.7618950151245432
26971,0.3420155634645015
4064,0.540216939722958
15725,0.3073325734910541
32381,0.3372083391378232
23781,0.3438466641580164
31840,0.387218736941186
17313,0.669584377090246
26000,0.5486149837163854
16393,0.3441727086859072
32194,0.4176789904898717
13565,0.6800343132539257
4807,0.6647928163446533
14222,0.32769638731116435
11476,0.3799261946692668
9787,0.38307418737629023
14378,0.7511204572079764
2635,0.33506088649718113
28905,0.31868290530632415
22834,0.6004398794804647
13202,0.6096192144503683
3085,0.4217938638082278
11359,0.3841188487270363
31153,0.6152513430580692
12175,0.6439130321101004
14000,0.31831971583405294
29558,0.5483129086065753
984,0.4206889004318898
29474,0.359914207262052
17933,0.354186965071852
21779,0.4493394737549829
23196,0.6599748187436989
22678,0.44381952420658927
9178,0.328221943483922
25331,0.543746556121705
25013,0.40704863402962194
30555,0.6531308957611096
19505,0.36460776262954386
31772,0.3687119083078274
23619,0.6208300388692163
6086,0.4802469804475801
23321,0.74715561278711
29831,0.33778115764388594
29452,0.39899091359360006
2673,0.32209100366380217
3730,0.3361895376931449
13280,0.34856520622570164
23413,0.6980189541254588
1736,0.4735933355169853
23060,0.3828615283339215
